Index	QuestionId	AskerId	AskerName	AskerReputation	Tags	Is_answered	View_count	Accepted_Answer_id	Answer_count	QuestionScore	DateAsked	link	QuestionTitle	answer_id	AnswererId	AnswererName	AnswerererReputation	Is_answer_accepted	Answerer_Score	DateAnswered
402	55648920	7560008	MerklT	330	"['python', 'tensorflow', 'keras', 'lstm']"	TRUE	75	55651130	1	4	1555062526	https://stackoverflow.com/questions/55648920/setting-keras-variables-in-generator	Setting Keras Variables in Generator	55651130	423926	mujjiga	5415	TRUE	1	1555070268
403	55421290	820833	andy	539	"['python', 'tensorflow', 'keras', 'tensorboard', 'summary']"	TRUE	1673	55754700	2	4	1553875310	https://stackoverflow.com/questions/55421290/tensorflow-2-0-keras-how-to-write-image-summaries-for-tensorboard	TensorFlow 2.0 Keras: How to write image summaries for TensorBoard	55754700	10886420	Szymon Maszke	5541	TRUE	2	1555628409
404	55421290	820833	andy	539	"['python', 'tensorflow', 'keras', 'tensorboard', 'summary']"	TRUE	1673	55754700	2	4	1553875310	https://stackoverflow.com/questions/55421290/tensorflow-2-0-keras-how-to-write-image-summaries-for-tensorboard	TensorFlow 2.0 Keras: How to write image summaries for TensorBoard	55719737	1471022	Kishore Karunakaran	388	FALSE	-1	1555474100
405	55220116	10285105	DeepLearner	28	"['tensorflow', 'machine-learning', 'deep-learning']"	TRUE	74	55220809	1	4	1552907744	https://stackoverflow.com/questions/55220116/converting-sparse-tensor-dense-shape-into-an-integer-value-in-tensorflow	Converting sparse tensor dense shape into an integer value in tensorflow	55220809	5154274	Vlad	4106	TRUE	1	1552910197
406	54822156	9328846	edn	441	"['tensorflow', 'machine-learning', 'keras', 'lstm', 'embedding']"	TRUE	161	54831550	1	4	1550820791	https://stackoverflow.com/questions/54822156/tensorflow-keras-embedding-lstm	tensorflow keras embedding lstm	54831550	5140223	rvinas	6820	TRUE	1	1550853717
407	54610806	7517192	Alex	1090	"['tensorflow', 'keras']"	TRUE	260	54836270	1	4	1549746785	https://stackoverflow.com/questions/54610806/tf-keras-evaluating-model-updates-breaks-when-using-a-tf-data-dataset-as-input	tf.keras: Evaluating model.updates breaks when using a tf.data.Dataset as input	54836270	7517192	Alex	1090	TRUE	1	1550875777
408	54520051	10322320	Val	63	"['python', 'tensorflow', 'iterator', 'pipeline', 'tensorflow-datasets']"	TRUE	228	54521758	1	4	1549296705	https://stackoverflow.com/questions/54520051/should-i-return-dataset-directly-or-should-i-use-one-shot-iterator-instead	Should I return dataset directly or should i use one_shot iterator instead?	54521758	9415153	rachelim	355	TRUE	1	1549303001
409	54366838	6083655	ShellRox	1049	"['python', 'tensorflow', 'keras', 'deep-learning', 'conv-neural-network']"	TRUE	137	54369774	1	4	1548424937	https://stackoverflow.com/questions/54366838/special-function-on-feature-maps-of-convolutional-layer	Special function on feature maps of convolutional layer	54369774	9277245	Ankish Bansal	1082	TRUE	1	1548435766
410	54332316	5265527	Pierangelo Calanna	342	"['python', 'tensorflow', 'flask', 'gunicorn']"	TRUE	267	54333825	2	4	1548263291	https://stackoverflow.com/questions/54332316/running-multiple-tensorflow-sessions-subsequently	Running multiple tensorflow sessions subsequently	54333825	8593338	abcdaire	888	TRUE	1	1548269368
411	54332316	5265527	Pierangelo Calanna	342	"['python', 'tensorflow', 'flask', 'gunicorn']"	TRUE	267	54333825	2	4	1548263291	https://stackoverflow.com/questions/54332316/running-multiple-tensorflow-sessions-subsequently	Running multiple tensorflow sessions subsequently	54332470	1868775	Filipe Aleixo	1501	FALSE	0	1548263927
412	54026623	10851981	Ralf S&#252;rig	30	"['python', 'amazon-web-services', 'tensorflow', 'jupyter', 'amazon-sagemaker']"	TRUE	738	54036391	4	4	1546534753	https://stackoverflow.com/questions/54026623/aws-sagemaker-clienterror-data-download-failed	AWS Sagemaker - ClientError: Data download failed	57010202	10824677	vanetoj	16	FALSE	0	1562946332
413	54026623	10851981	Ralf S&#252;rig	30	"['python', 'amazon-web-services', 'tensorflow', 'jupyter', 'amazon-sagemaker']"	TRUE	738	54036391	4	4	1546534753	https://stackoverflow.com/questions/54026623/aws-sagemaker-clienterror-data-download-failed	AWS Sagemaker - ClientError: Data download failed	56997160	10824677	vanetoj	16	FALSE	0	1562878436
414	54026623	10851981	Ralf S&#252;rig	30	"['python', 'amazon-web-services', 'tensorflow', 'jupyter', 'amazon-sagemaker']"	TRUE	738	54036391	4	4	1546534753	https://stackoverflow.com/questions/54026623/aws-sagemaker-clienterror-data-download-failed	AWS Sagemaker - ClientError: Data download failed	54100353	10392672	Arvind	54	FALSE	0	1546984736
415	54026623	10851981	Ralf S&#252;rig	30	"['python', 'amazon-web-services', 'tensorflow', 'jupyter', 'amazon-sagemaker']"	TRUE	738	54036391	4	4	1546534753	https://stackoverflow.com/questions/54026623/aws-sagemaker-clienterror-data-download-failed	AWS Sagemaker - ClientError: Data download failed	54036391	4476294	Matthew Arthur	153	TRUE	1	1546594981
416	57108959	5931672	Agustin Barrachina	418	"['tensorflow', 'gradient', 'complex-numbers', 'autodiff']"	TRUE	136	58098418	1	4	1563526733	https://stackoverflow.com/questions/57108959/how-does-tf-gradients-manages-non-holomorphic-functions	How does tf.gradients manages non-holomorphic functions?	58098418	5931672	Agustin Barrachina	418	TRUE	0	1569414565
417	56910950	4790871	David Parks	15356	"['python', 'tensorflow', 'keras']"	TRUE	219	56916421	1	4	1562382701	https://stackoverflow.com/questions/56910950/keras-predict-loop-memory-leak-using-tf-data-dataset-but-not-with-a-numpy-array	Keras predict loop memory leak using tf.data.Dataset but not with a numpy array	56916421	4790871	David Parks	15356	TRUE	0	1562435602
418	55276696	8858832	Niteya Shah	175	"['python', 'numpy', 'tensorflow', 'tensorflow2.0']"	TRUE	1444	56518152	2	4	1553158407	https://stackoverflow.com/questions/55276696/convert-a-variable-sized-numpy-array-to-tensorflow-tensors	Convert a variable sized numpy array to Tensorflow Tensors	56518152	472876	HeyWatchThis	12981	TRUE	0	1560112099
419	55276696	8858832	Niteya Shah	175	"['python', 'numpy', 'tensorflow', 'tensorflow2.0']"	TRUE	1444	56518152	2	4	1553158407	https://stackoverflow.com/questions/55276696/convert-a-variable-sized-numpy-array-to-tensorflow-tensors	Convert a variable sized numpy array to Tensorflow Tensors	55299273	8858832	Niteya Shah	175	FALSE	0	1553256387
420	54652536	4166932	Matthew Conradie	156	"['python', 'tensorflow', 'keras']"	TRUE	3859	54672965	1	3	1549982374	https://stackoverflow.com/questions/54652536/keras-tensorflow-backend-error-tensor-input-10-specified-in-either-feed-de	"Keras (Tensorflow backend) Error - Tensor input_1:0, specified in either feed_devices or fetch_devices was not found in the Graph"	54672965	4166932	Matthew Conradie	156	TRUE	14	1550069317
421	55106805	6714608	ABCD	75	"['javascript', 'python-3.x', 'tensorflow', 'keras']"	TRUE	1232	55107561	2	3	1552323396	https://stackoverflow.com/questions/55106805/tf-loadmodel-is-not-a-function	tf.loadModel is not a function	56083801	8860764	Adrian Negru	364	FALSE	7	1557516647
422	55106805	6714608	ABCD	75	"['javascript', 'python-3.x', 'tensorflow', 'keras']"	TRUE	1232	55107561	2	3	1552323396	https://stackoverflow.com/questions/55106805/tf-loadmodel-is-not-a-function	tf.loadModel is not a function	55107561	5597718	Manoj Mohan	3367	TRUE	3	1552326308
423	55908188	1269281	bachr	2502	"['python', 'tensorflow', 'keras', 'tensorflow2.0']"	TRUE	3791	55909624	2	3	1556558744	https://stackoverflow.com/questions/55908188/this-model-has-not-yet-been-built-error-on-model-summary	This model has not yet been built error on model.summary()	57176122	8375120	Colt	13	FALSE	1	1563947711
424	55908188	1269281	bachr	2502	"['python', 'tensorflow', 'keras', 'tensorflow2.0']"	TRUE	3791	55909624	2	3	1556558744	https://stackoverflow.com/questions/55908188/this-model-has-not-yet-been-built-error-on-model-summary	This model has not yet been built error on model.summary()	55909624	5154274	Vlad	4106	TRUE	7	1556565933
425	55322754	867889	y.selivonchyk	3564	"['python', 'tensorflow', 'tensorflow2.0']"	TRUE	1346	55324360	2	3	1553422692	https://stackoverflow.com/questions/55322754/how-to-do-weight-initialization-by-xavier-rule-in-tensorflow-2-0	How to do weight initialization by Xavier rule in Tensorflow 2.0?	55324360	2891324	nessuno	18128	TRUE	7	1553434568
426	55322754	867889	y.selivonchyk	3564	"['python', 'tensorflow', 'tensorflow2.0']"	TRUE	1346	55324360	2	3	1553422692	https://stackoverflow.com/questions/55322754/how-to-do-weight-initialization-by-xavier-rule-in-tensorflow-2-0	How to do weight initialization by Xavier rule in Tensorflow 2.0?	55323065	3987085	gorjan	2870	FALSE	1	1553424894
427	55236063	11043686	Ayush Kushwaha	20	"['python', 'tensorflow', 'keras', 'keras-layer', 'keras-2']"	TRUE	3719	55887429	3	3	1552982580	https://stackoverflow.com/questions/55236063/attributeerror-module-tensorflow-has-no-attribute-get-default-graph	AttributeError: module &#39;tensorflow&#39; has no attribute &#39;get_default_graph&#39;	57791552	11708503	Amit Rautray	11	FALSE	1	1567610842
428	55236063	11043686	Ayush Kushwaha	20	"['python', 'tensorflow', 'keras', 'keras-layer', 'keras-2']"	TRUE	3719	55887429	3	3	1552982580	https://stackoverflow.com/questions/55236063/attributeerror-module-tensorflow-has-no-attribute-get-default-graph	AttributeError: module &#39;tensorflow&#39; has no attribute &#39;get_default_graph&#39;	57764121	11708503	Amit Rautray	11	FALSE	0	1567475229
429	55236063	11043686	Ayush Kushwaha	20	"['python', 'tensorflow', 'keras', 'keras-layer', 'keras-2']"	TRUE	3719	55887429	3	3	1552982580	https://stackoverflow.com/questions/55236063/attributeerror-module-tensorflow-has-no-attribute-get-default-graph	AttributeError: module &#39;tensorflow&#39; has no attribute &#39;get_default_graph&#39;	55887429	10353697	Himanshu Suthar	116	TRUE	7	1556431012
430	54913830	6197534	Glen E. Renner	50	"['python-3.x', 'tensorflow', 'keras']"	TRUE	511	54914559	1	3	1551298751	https://stackoverflow.com/questions/54913830/whats-the-difference-between-import-keras-and-import-tensorflow-keras	what&#39;s the difference between &quot;import keras&quot; and &quot;import tensorflow.keras&quot;	54914559	5786339	Sharky	2942	TRUE	8	1551301918
431	54836522	2543622	user2543622	1220	"['python', 'tensorflow', 'keras', 'word-embedding']"	TRUE	428	54868404	1	3	1550877491	https://stackoverflow.com/questions/54836522/keras-understanding-word-embedding-layer	keras understanding Word Embedding Layer	54868404	2097240	Daniel M&#246;ller	48772	TRUE	8	1551104970
432	54440226	5048010	Gianluca Micchi	714	"['python', 'tensorflow', 'keras', 'tensorflow-datasets']"	TRUE	1520	54440703	2	3	1548849834	https://stackoverflow.com/questions/54440226/using-tfrecords-with-keras	Using TFRecords with keras	54440703	5495381	sdcbr	4139	TRUE	5	1548851387
433	54440226	5048010	Gianluca Micchi	714	"['python', 'tensorflow', 'keras', 'tensorflow-datasets']"	TRUE	1520	54440703	2	3	1548849834	https://stackoverflow.com/questions/54440226/using-tfrecords-with-keras	Using TFRecords with keras	54440635	2641587	Dmytro Prylipko	2606	FALSE	3	1548851158
434	56340158	9144990	mrzo	446	"['python', 'arrays', 'numpy', 'tensorflow']"	TRUE	136	56340373	4	3	1559039249	https://stackoverflow.com/questions/56340158/select-from-a-3-dimensional-array-with-a-2-dimensional-array	Select from a 3-dimensional array with a 2-dimensional array	56341613	7389608	giser_yugang	4501	FALSE	2	1559044172
435	56340158	9144990	mrzo	446	"['python', 'arrays', 'numpy', 'tensorflow']"	TRUE	136	56340373	4	3	1559039249	https://stackoverflow.com/questions/56340158/select-from-a-3-dimensional-array-with-a-2-dimensional-array	Select from a 3-dimensional array with a 2-dimensional array	56340250	9698684	yatu	37053	FALSE	2	1559039548
436	56340158	9144990	mrzo	446	"['python', 'arrays', 'numpy', 'tensorflow']"	TRUE	136	56340373	4	3	1559039249	https://stackoverflow.com/questions/56340158/select-from-a-3-dimensional-array-with-a-2-dimensional-array	Select from a 3-dimensional array with a 2-dimensional array	56340373	1782792	jdehesa	37010	TRUE	1	1559039914
437	56340158	9144990	mrzo	446	"['python', 'arrays', 'numpy', 'tensorflow']"	TRUE	136	56340373	4	3	1559039249	https://stackoverflow.com/questions/56340158/select-from-a-3-dimensional-array-with-a-2-dimensional-array	Select from a 3-dimensional array with a 2-dimensional array	56340303	11015427	gmds	14204	FALSE	2	1559039696
438	55434653	1930737	Aviv Moshe Albeg	62	"['python-3.x', 'tensorflow', 'batch-normalization', 'tensorflow2.0']"	TRUE	966	55436103	1	3	1553971648	https://stackoverflow.com/questions/55434653/batch-normalization-doesnt-have-gradient-in-tensorflow-2-0	Batch Normalization doesn&#39;t have gradient in tensorflow 2.0?	55436103	9393102	xdurch0	4479	TRUE	6	1553983999
439	55424906	8100895	Jonathan	641	"['python', 'pandas', 'tensorflow', 'machine-learning', 'svm']"	TRUE	555	55505963	2	3	1553890517	https://stackoverflow.com/questions/55424906/building-svm-with-tensorflows-linearclassifier-and-pandas-dataframes	Building SVM with tensorflow&#39;s LinearClassifier and Panda&#39;s Dataframes	55505963	423926	mujjiga	5415	TRUE	5	1554335963
440	55424906	8100895	Jonathan	641	"['python', 'pandas', 'tensorflow', 'machine-learning', 'svm']"	TRUE	555	55505963	2	3	1553890517	https://stackoverflow.com/questions/55424906/building-svm-with-tensorflows-linearclassifier-and-pandas-dataframes	Building SVM with tensorflow&#39;s LinearClassifier and Panda&#39;s Dataframes	55473205	7985142	P.Tillmann	1420	FALSE	1	1554203040
441	55324762	11037865	Rstynbl	35	"['tensorflow', 'keras', 'vgg-net', 'transfer-learning', 'finetunning']"	TRUE	5747	55325491	2	3	1553437278	https://stackoverflow.com/questions/55324762/the-added-layer-must-be-an-instance-of-class-layer-found-tensorflow-python-ke	The added layer must be an instance of class Layer. Found: &lt;tensorflow.python.keras.engine.input_layer.InputLayer object at 0x000001FA104CBB70&gt;	58191504	6036772	Jordan MacLachlan	17	FALSE	0	1569959941
442	55324762	11037865	Rstynbl	35	"['tensorflow', 'keras', 'vgg-net', 'transfer-learning', 'finetunning']"	TRUE	5747	55325491	2	3	1553437278	https://stackoverflow.com/questions/55324762/the-added-layer-must-be-an-instance-of-class-layer-found-tensorflow-python-ke	The added layer must be an instance of class Layer. Found: &lt;tensorflow.python.keras.engine.input_layer.InputLayer object at 0x000001FA104CBB70&gt;	55325491	5597718	Manoj Mohan	3367	TRUE	6	1553441915
443	54775246	2230045	Spen	2579	"['python', 'tensorflow', 'multidimensional-array', 'tensor', 'tensor-indexing']"	TRUE	126	54775402	3	3	1550611973	https://stackoverflow.com/questions/54775246/slice-every-item-except-every-nth	Slice every item except every nth	54775632	2956066	kmario23	24619	FALSE	1	1550613783
444	54775246	2230045	Spen	2579	"['python', 'tensorflow', 'multidimensional-array', 'tensor', 'tensor-indexing']"	TRUE	126	54775402	3	3	1550611973	https://stackoverflow.com/questions/54775246/slice-every-item-except-every-nth	Slice every item except every nth	54775402	4983450	Psidom	137914	TRUE	4	1550612671
445	54775246	2230045	Spen	2579	"['python', 'tensorflow', 'multidimensional-array', 'tensor', 'tensor-indexing']"	TRUE	126	54775402	3	3	1550611973	https://stackoverflow.com/questions/54775246/slice-every-item-except-every-nth	Slice every item except every nth	54775435	7077050	Daniel Labbe	1112	FALSE	1	1550612796
446	54577083	7374225	Max_Hasan	22	"['tensorflow', 'machine-learning', 'object-detection', 'google-colaboratory']"	TRUE	2245	54579413	3	3	1549554376	https://stackoverflow.com/questions/54577083/cannot-connect-to-x-server-google-colab	Cannot connect to X server GOOGLE COLAB	58355452	8497354	Dasitha Abeysinghe	54	FALSE	0	1570892573
447	54577083	7374225	Max_Hasan	22	"['tensorflow', 'machine-learning', 'object-detection', 'google-colaboratory']"	TRUE	2245	54579413	3	3	1549554376	https://stackoverflow.com/questions/54577083/cannot-connect-to-x-server-google-colab	Cannot connect to X server GOOGLE COLAB	56800018	9481613	mLstudent33	248	FALSE	0	1561685847
448	54577083	7374225	Max_Hasan	22	"['tensorflow', 'machine-learning', 'object-detection', 'google-colaboratory']"	TRUE	2245	54579413	3	3	1549554376	https://stackoverflow.com/questions/54577083/cannot-connect-to-x-server-google-colab	Cannot connect to X server GOOGLE COLAB	54579413	10953776	anand_v.singh	1593	TRUE	6	1549562054
449	54519309	7248145	christk	96	"['python', 'tensorflow', 'tensorflow-datasets', 'tfrecord']"	TRUE	960	54519940	1	3	1549293948	https://stackoverflow.com/questions/54519309/split-tfrecords-file-into-many-tfrecords-files	Split .tfrecords file into many .tfrecords files	54519940	1782792	jdehesa	37010	TRUE	6	1549296263
450	54145072	4729764	GRS	464	"['python', 'tensorflow', 'keras', 'tensorflow-estimator']"	TRUE	427	54254570	2	3	1547204050	https://stackoverflow.com/questions/54145072/changing-states-of-keras-stateful-rnn-model-layers-and-methods-after-creating-a	"Changing states of Keras stateful RNN model, layers and methods after creating an Estimator"	54254570	10886420	Szymon Maszke	5541	TRUE	4	1547816537
451	54145072	4729764	GRS	464	"['python', 'tensorflow', 'keras', 'tensorflow-estimator']"	TRUE	427	54254570	2	3	1547204050	https://stackoverflow.com/questions/54145072/changing-states-of-keras-stateful-rnn-model-layers-and-methods-after-creating-a	"Changing states of Keras stateful RNN model, layers and methods after creating an Estimator"	54214506	5884955	prosti	11685	FALSE	2	1547632739
452	57662781	930254	MAltakrori	84	"['python', 'tensorflow', 'pip']"	TRUE	65	57663358	1	3	1566842606	https://stackoverflow.com/questions/57662781/cannot-install-tensorflow-text-using-pip-despite-having-tensorflow-2-0-0-beta1-i	cannot install tensorflow-text using pip despite having tensorflow 2.0.0-beta1 installed	57663358	2650249	hoefling	21092	TRUE	5	1566845415
453	56615277	7212365	zihaozhihao	1852	"['python', 'tensorflow']"	TRUE	81	56616543	1	3	1560646615	https://stackoverflow.com/questions/56615277/why-does-this-operation-execute-faster-on-cpu-than-gpu	Why does this operation execute faster on CPU than GPU?	56616543	867889	y.selivonchyk	3564	TRUE	5	1560665375
454	56298564	2259468	EngrStudent	899	"['python-3.x', 'tensorflow', 'keras', 'time-series', 'autoencoder']"	TRUE	127	56498324	1	3	1558726040	https://stackoverflow.com/questions/56298564/autofilter-for-time-series-in-python-keras-using-conv1d	Autofilter for Time Series in Python/Keras using Conv1d	56498324	9794742	Thibault Bacqueyrisses	1145	TRUE	5	1559925947
455	55780123	11006135	Bhushan Jagtap	20	['tensorflow']	TRUE	293	55786265	3	3	1555824334	https://stackoverflow.com/questions/55780123/import-tensorflow-failed-with-error-no-attribute-hidden-attribute	Import tensorflow failed with Error no attribute &#39;HIDDEN_ATTRIBUTE&#39;	55786265	7114624	MadLordDev	160	TRUE	3	1555876716
456	55780123	11006135	Bhushan Jagtap	20	['tensorflow']	TRUE	293	55786265	3	3	1555824334	https://stackoverflow.com/questions/55780123/import-tensorflow-failed-with-error-no-attribute-hidden-attribute	Import tensorflow failed with Error no attribute &#39;HIDDEN_ATTRIBUTE&#39;	55953396	7569024	Hugo Lemieux-Fournier	31	FALSE	2	1556803055
457	55780123	11006135	Bhushan Jagtap	20	['tensorflow']	TRUE	293	55786265	3	3	1555824334	https://stackoverflow.com/questions/55780123/import-tensorflow-failed-with-error-no-attribute-hidden-attribute	Import tensorflow failed with Error no attribute &#39;HIDDEN_ATTRIBUTE&#39;	55811865	5287913	James HCT	16	FALSE	0	1556024460
458	55645953	3084689	jaqqz	35	"['python', 'tensorflow', 'tensorflow-datasets', 'tensorflow2.0']"	TRUE	329	55647075	1	3	1555051643	https://stackoverflow.com/questions/55645953/shape-of-tensorflow-dataset-data-in-keras-tensorflow-2-0-is-wrong-after-conver	Shape of tensorflow dataset data in keras (tensorflow 2.0) is wrong after conversion from np array	55647075	2891324	nessuno	18128	TRUE	5	1555056198
459	54824768	1150683	Bram Vanroy	14404	"['python', 'tensorflow', 'machine-learning', 'keras', 'pytorch']"	TRUE	493	54895171	1	3	1550830405	https://stackoverflow.com/questions/54824768/rnn-model-gru-of-word2vec-to-regression-not-learning	RNN model (GRU) of word2vec to regression not learning	54895171	10886420	Szymon Maszke	5541	TRUE	5	1551219969
460	54416322	10242641	mht	30	"['python', 'tensorflow', 'keras', 'lstm']"	TRUE	2588	54416792	1	3	1548748895	https://stackoverflow.com/questions/54416322/expected-ndim-3-found-ndim-2	"expected ndim=3, found ndim=2"	54416792	5825953	Mitiku	2958	TRUE	5	1548750837
461	57891504	7327257	M. Merida-Floriano	38	"['python', 'tensorflow']"	TRUE	40	57891832	1	3	1568212494	https://stackoverflow.com/questions/57891504/tensorflow-fill-tensor-inside-a-function	Tensorflow: fill tensor inside a function	57891832	1782792	jdehesa	37010	TRUE	4	1568213710
462	55834790	1654930	Phate	2012	"['python', 'numpy', 'tensorflow', 'keras', 'deep-learning']"	TRUE	131	55834882	2	3	1556123727	https://stackoverflow.com/questions/55834790/imagedatagenerator-how-to-add-the-4th-dimension-to-a-numpy-array	ImageDataGenerator: how to add the 4th dimension to a numpy array?	55836426	2956066	kmario23	24619	FALSE	1	1556130442
463	55834790	1654930	Phate	2012	"['python', 'numpy', 'tensorflow', 'keras', 'deep-learning']"	TRUE	131	55834882	2	3	1556123727	https://stackoverflow.com/questions/55834790/imagedatagenerator-how-to-add-the-4th-dimension-to-a-numpy-array	ImageDataGenerator: how to add the 4th dimension to a numpy array?	55834882	5154274	Vlad	4106	TRUE	3	1556124090
464	55764694	7469434	IonicSolutions	1546	"['python', 'tensorflow', 'tensorflow2.0']"	TRUE	282	55799378	1	3	1555690349	https://stackoverflow.com/questions/55764694/how-to-use-gradient-override-map-in-tensorflow-2-0	How to use gradient_override_map in Tensorflow 2.0?	55799378	3574081	mrry	108110	TRUE	4	1555958373
465	55683348	8078072	Jingnan Lai	93	"['tensorflow', 'keras', 'tf.keras']"	TRUE	220	55683915	1	3	1555308343	https://stackoverflow.com/questions/55683348/tf-keras-model-predict-and-call-return-different-result	tf.keras.Model.predict and call return different result	55683915	10921263	Anna Krogager	1972	TRUE	4	1555311388
466	55680101	11255365	qinlong	479	"['python', 'tensorflow', 'deep-learning', 'tf.keras', 'tensorflow2.0']"	TRUE	111	55680232	1	3	1555276521	https://stackoverflow.com/questions/55680101/tensorflow-2-0-when-calling-the-function-two-variables-given-but-when-definin	"tensorflow 2.0, when calling the function two variables given, but, when defining the function, there is no variables"	55680232	9483495	srknzl	171	TRUE	4	1555277671
467	55193486	10133610	WilliamsM	18	"['python', 'tensorflow', 'object-detection', 'object-detection-api']"	TRUE	698	55196020	1	3	1552711072	https://stackoverflow.com/questions/55193486/tensorflow-object-detection-next-steps	Tensorflow object detection next steps	55196020	1621414	danyfang	1883	TRUE	4	1552734148
468	55060736	583464	George	3133	"['python-3.x', 'tensorflow', 'tensorflow2.0']"	TRUE	744	55150833	1	3	1552039074	https://stackoverflow.com/questions/55060736/tensorflow-2-api-regression-tensorflow-python-framework-ops-eagertensor-object	tensorflow 2 api regression tensorflow.python.framework.ops.EagerTensor&#39; object is not callable	55150833	2966061	DecentGradient	512	TRUE	4	1552509528
469	55010794	239879	Shamoon	11517	"['python', 'tensorflow', 'keras']"	TRUE	213	55102059	4	3	1551816668	https://stackoverflow.com/questions/55010794/how-can-i-compute-class-weights-for-an-output-that-has-4-neurons-with-keras	How can I compute class weights for an output that has 4 neurons with keras?	55102059	10886420	Szymon Maszke	5541	TRUE	2	1552308045
470	55010794	239879	Shamoon	11517	"['python', 'tensorflow', 'keras']"	TRUE	213	55102059	4	3	1551816668	https://stackoverflow.com/questions/55010794/how-can-i-compute-class-weights-for-an-output-that-has-4-neurons-with-keras	How can I compute class weights for an output that has 4 neurons with keras?	55100676	2097240	Daniel M&#246;ller	48772	FALSE	1	1552303108
471	55010794	239879	Shamoon	11517	"['python', 'tensorflow', 'keras']"	TRUE	213	55102059	4	3	1551816668	https://stackoverflow.com/questions/55010794/how-can-i-compute-class-weights-for-an-output-that-has-4-neurons-with-keras	How can I compute class weights for an output that has 4 neurons with keras?	55070106	6901690	Rubens_Zimbres	1937	FALSE	1	1552074751
472	55010794	239879	Shamoon	11517	"['python', 'tensorflow', 'keras']"	TRUE	213	55102059	4	3	1551816668	https://stackoverflow.com/questions/55010794/how-can-i-compute-class-weights-for-an-output-that-has-4-neurons-with-keras	How can I compute class weights for an output that has 4 neurons with keras?	55069764	366553	Peteris	1685	FALSE	0	1552073248
473	54865717	3861775	Samuel	906	"['python', 'tensorflow', 'image-processing']"	TRUE	222	54866162	3	3	1551095915	https://stackoverflow.com/questions/54865717/tensorflow-crop-largest-central-square-region-of-image	Tensorflow: Crop largest central square region of image	54866162	9883438	sebrockm	2873	TRUE	2	1551097509
474	54865717	3861775	Samuel	906	"['python', 'tensorflow', 'image-processing']"	TRUE	222	54866162	3	3	1551095915	https://stackoverflow.com/questions/54865717/tensorflow-crop-largest-central-square-region-of-image	Tensorflow: Crop largest central square region of image	54866705	2641587	Dmytro Prylipko	2606	FALSE	1	1551099301
475	54865717	3861775	Samuel	906	"['python', 'tensorflow', 'image-processing']"	TRUE	222	54866162	3	3	1551095915	https://stackoverflow.com/questions/54865717/tensorflow-crop-largest-central-square-region-of-image	Tensorflow: Crop largest central square region of image	54866398	1782792	jdehesa	37010	FALSE	1	1551098264
476	54543510	5920668	I-was-a-Ki	34	"['python', 'tensorflow', 'keras', 'lstm']"	TRUE	89	54546582	3	3	1549402926	https://stackoverflow.com/questions/54543510/inplementation-of-lstm-in-keras	Inplementation of LSTM in Keras	54546582	3302563	Diego Aguado	1234	TRUE	2	1549426966
477	54543510	5920668	I-was-a-Ki	34	"['python', 'tensorflow', 'keras', 'lstm']"	TRUE	89	54546582	3	3	1549402926	https://stackoverflow.com/questions/54543510/inplementation-of-lstm-in-keras	Inplementation of LSTM in Keras	54543738	3987085	gorjan	2870	FALSE	1	1549404129
478	54543510	5920668	I-was-a-Ki	34	"['python', 'tensorflow', 'keras', 'lstm']"	TRUE	89	54546582	3	3	1549402926	https://stackoverflow.com/questions/54543510/inplementation-of-lstm-in-keras	Inplementation of LSTM in Keras	54543654	2161778	Slam	5783	FALSE	1	1549403745
479	54479770	72583	Jakub Arnold	41027	"['python', 'tensorflow', 'autodiff', 'eager-execution']"	TRUE	264	54481232	1	3	1549024953	https://stackoverflow.com/questions/54479770/is-it-ok-to-call-tape-watchx-when-x-is-already-a-tf-variable-in-tensorfl	Is it ok to call `tape.watch(x)` when `x` is already a `tf.Variable` in TensorFlow?	54481232	1782792	jdehesa	37010	TRUE	4	1549030312
480	54427551	4877104	maccN	37	"['python', 'tensorflow', 'keras', 'vgg-net']"	TRUE	412	54427721	1	3	1548786887	https://stackoverflow.com/questions/54427551/how-to-preprocess-training-set-for-vgg16-fine-tuning-in-keras	How to preprocess training set for VGG16 fine tuning in Keras?	54427721	5495381	sdcbr	4139	TRUE	4	1548787486
481	54232426	1492229	asmgx	2239	"['python', 'tensorflow', 'anaconda']"	TRUE	438	54233151	2	3	1547716267	https://stackoverflow.com/questions/54232426/cannot-install-tensorflow-on-anaconda	cannot install tensorflow on anaconda	54233963	7730044	Chekelee	11	FALSE	0	1547721220
482	54232426	1492229	asmgx	2239	"['python', 'tensorflow', 'anaconda']"	TRUE	438	54233151	2	3	1547716267	https://stackoverflow.com/questions/54232426/cannot-install-tensorflow-on-anaconda	cannot install tensorflow on anaconda	54233151	3572842	kushy	321	TRUE	4	1547718644
483	54196149	4850133	Nikita Makarov	32	"['python', 'tensorflow']"	TRUE	488	54197366	1	3	1547545075	https://stackoverflow.com/questions/54196149/how-to-use-indices-from-tf-nn-top-k-with-tf-gather-nd	How to use indices from tf.nn.top_k with tf.gather_nd?	54197366	1782792	jdehesa	37010	TRUE	4	1547549338
